order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand,repair_method
263,ORDER_108878,PROD_00278,1,423.39,0.0,423.39,423.39,Home & Kitchen,"Payne, Moore and Nelson",
264,ORDER_107010,PROD_00693,1,466.49,0.11,415.1761,415.1761,Electronics,Crawford LLC,
265,ORDER_103305,PROD_00425,1,630.43,0.0,630.43,630.43,Electronics,Gray-Francis,
266,ORDER_117028,PROD_00980,1,125.41,0.14,107.8526,107.8526,Fashion,Cameron Ltd,
267,ORDER_115449,PROD_00787,4,27.96,0.0,27.96,111.84,Fashion,Keller-Peters,
268,ORDER_116856,PROD_00039,3,126.16,0.0,126.16,378.48,Home & Kitchen,Rodriguez-Fernandez,
269,ORDER_116735,PROD_00222,4,363.99,0.0,363.99,1455.96,Beauty,Landry-Meyers,
270,ORDER_115227,PROD_00474,2,378.09,0.0,378.09,756.18,Home & Kitchen,Simmons Ltd,
271,ORDER_111455,PROD_00961,2,484.19,0.0,484.19,968.38,Electronics,"Barnes, Ortiz and David",
272,ORDER_116354,PROD_00218,1,842.09,0.0,842.09,842.09,Books,"Thornton, Wagner and Burch",
273,ORDER_108247,PROD_00242,2,198.68,0.0,198.68,397.36,Sports,"Anderson, Wright and Perez",
274,ORDER_114701,PROD_00788,1,585.06,0.0,585.06,585.06,Fashion,"Thornton, Sloan and Elliott",
275,ORDER_104854,PROD_00526,1,546.7,0.0,546.7,546.7,Sports,Pitts-Holt,
276,ORDER_103053,PROD_00118,1,560.18,0.0,560.18,560.18,Books,peters and sons,
277,ORDER_106520,PROD_00993,1,129.65,0.0,129.65,129.65,Beauty,"Ayers, Mcpherson and Martin",
278,ORDER_117177,PROD_00765,1,318.36,0.0,318.36,318.36,Electronics,"Buckley, Stewart and Carney",
279,ORDER_111024,PROD_00067,1,171.44,0.0,171.44,171.44,Home & Kitchen,"Rivera, Mills and Gill",
280,ORDER_117915,PROD_00609,3,588.32,0.0,588.32,1764.96,Beauty,"Dawson, Tanner and Mcdonald",
281,ORDER_108876,PROD_00727,3,764.5,0.0,764.5,2293.5,Books,Miller-Johnson,
282,ORDER_113491,PROD_00058,1,950.5,0.0,950.5,950.5,Electronics,Suarez Group,
283,ORDER_115339,PROD_00454,1,393.54,0.0,393.54,393.54,Electronics,Mcdonald and Sons,
284,ORDER_108399,PROD_00703,1,210.22,0.0,210.22,210.22,Beauty,"Taylor, Turner and Henry",
285,ORDER_116451,PROD_00543,1,53.13,0.0,53.13,53.13,Electronics,Paul-Ramirez,
286,ORDER_116210,PROD_00439,1,265.76,0.0,265.76,265.76,Books,Vincent-Wiley,
287,ORDER_109474,PROD_00591,1,439.32,0.11,390.9948,390.9948,Fashion,Stephens Inc,
288,ORDER_117086,PROD_00400,1,627.89,0.0,627.89,627.89,Electronics,Thompson PLC,
289,ORDER_119235,PROD_INVALID,2,1030.84,0.0,1030.84,2061.68,Fashion,Allen and Sons,
290,ORDER_119347,PROD_00466,2,323.88,0.0,323.88,647.76,Electronics,Young-Howard,
291,ORDER_117802,PROD_00918,2,61.42,0.0,61.42,122.84,Fashion,Holmes-Guerra,
292,ORDER_106547,PROD_00794,4,616.8,0.0,616.8,2467.2,Sports,Miller and Sons,
293,ORDER_110654,PROD_00850,3,412.23,0.0,412.23,1236.69,Beauty,Wood LLC,
294,ORDER_118098,PROD_INVALID,2,74.66,0.0,74.66,149.32,Home & Kitchen,Melton and Sons,
295,ORDER_103124,PROD_00333,1,137.54,0.0,137.54,137.54,Fashion,"Fields, Miller and Pugh",
296,ORDER_110135,PROD_00253,1,367.24,0.0,367.24,367.24,Books,Mejia Group,
297,ORDER_112647,PROD_00575,1,171.09,0.0,171.09,171.09,Home & Kitchen,"Pennington, Wright and Holloway",
298,ORDER_106482,PROD_00883,1,383.46,0.0,383.46,383.46,Beauty,Salas-Vazquez,
299,ORDER_118652,PROD_00321,1,482.43,0.0,482.43,482.43,Home & Kitchen,Adkins-Wade,
300,ORDER_105500,PROD_00846,3,699.04,0.0,699.04,2097.12,Books,Livingston LLC,
301,ORDER_110348,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group,
302,ORDER_105889,PROD_00045,2,276.52,0.0,276.52,553.04,Beauty,Mccoy Inc,
303,ORDER_106771,PROD_00745,2,1147.96,0.0,1147.96,2295.92,Beauty,Nguyen-Williams,
304,ORDER_105785,PROD_00346,1,229.01,0.0,229.01,229.01,Sports,Sanchez and Sons,
305,ORDER_116253,PROD_00105,2,90.82,0.28,65.3904,130.7808,Beauty,Morton-Gonzalez,
306,ORDER_100076,PROD_00806,2,992.54,0.0,992.54,1985.08,Books,Mejia PLC,
307,ORDER_102898,PROD_00891,1,832.32,0.0,832.32,832.32,Fashion,"Hodge, Welch and Bryant",
308,ORDER_101070,PROD_00786,3,664.57,0.0,664.57,1993.71,Fashion,"Delacruz, Henderson and Wilson",from_selling_price
309,ORDER_101219,PROD_00618,3,328.49,0.0,328.49,985.47,Sports,Elliott Ltd,
310,ORDER_115542,PROD_INVALID,3,866.97,0.0,866.97,2600.91,Fashion,Rodriguez PLC,
311,ORDER_111416,PROD_00284,1,1043.17,0.22,813.6726000000001,813.6726000000001,Fashion,Gibson PLC,
312,ORDER_105307,PROD_00286,2,820.53,0.0,820.53,1641.06,Fashion,"holden, zamora and reese",
313,ORDER_101647,PROD_00307,2,627.6,0.0,627.6,1255.2,Fashion,Brown LLC,
314,ORDER_107392,PROD_00920,1,717.49,0.0,717.49,717.49,Beauty,Armstrong-Williams,
315,ORDER_100662,PROD_00913,2,280.58,0.0,280.58,561.16,Beauty,Watson-Lawson,
316,ORDER_119785,PROD_00775,1,224.97,0.0,224.97,224.97,Sports,Adams Inc,
317,ORDER_115318,PROD_00648,2,1065.66,0.0,1065.66,2131.32,Books,Scott Group,
318,ORDER_114280,PROD_00847,3,734.68,0.0,734.68,2204.04,Books,Anderson PLC,
319,ORDER_105030,PROD_00900,2,155.79,0.0,155.79,311.58,Sports,Williams-Hughes,
320,ORDER_103962,PROD_INVALID,1,131.49,0.0,131.49,131.49,Books,Andrade-Reyes,
321,ORDER_101817,PROD_00423,1,184.75,0.0,184.75,184.75,Home & Kitchen,Anderson Inc,
322,ORDER_110552,PROD_00729,1,746.22,0.0,746.22,746.22,Sports,Smith and Sons,
323,ORDER_113647,PROD_00573,3,626.71,0.0,626.71,1880.13,Electronics,Harris PLC,
324,ORDER_115969,PROD_00501,2,920.37,0.0,920.37,1840.74,Electronics,Gould-Guerrero,
325,ORDER_115999,PROD_00876,1,682.2,0.0,682.2,682.2,Beauty,Gonzales-Morris,
326,ORDER_116061,PROD_00027,2,1445.61,0.0,1445.61,2891.22,Fashion,anderson-gilmore,
327,ORDER_114518,PROD_00245,2,374.07,0.13,325.4409,650.8818,Fashion,York Inc,
328,ORDER_107124,PROD_00496,1,556.36,0.0,556.36,556.36,Books,Johnson-Ramirez,
329,ORDER_104816,PROD_00168,1,83.21,0.25,62.4075,62.4075,Books,Wilson Inc,
330,ORDER_118595,PROD_00961,1,484.19,0.12,426.0872,426.0872,Electronics,"Barnes, Ortiz and David",
331,ORDER_108195,PROD_00679,1,341.73,0.0,341.73,341.73,Fashion,"Jones, Oconnor and Smith",
332,ORDER_119813,PROD_00155,1,462.93,0.0,462.93,462.93,Fashion,Norton PLC,
333,ORDER_111043,PROD_00500,2,633.46,0.0,633.46,1266.92,Sports,"Singleton, Jacobs and Merritt",
334,ORDER_106110,PROD_00733,1,199.17,0.0,199.17,199.17,Fashion,Adkins PLC,
335,ORDER_114764,PROD_00830,3,8491.1,0.0,8491.1,25473.300000000003,Fashion,Morgan-Jones,
336,ORDER_116864,PROD_00012,1,1340.56,0.0,1340.56,1340.56,Sports,Hodge Ltd,
337,ORDER_106623,PROD_00386,1,197.84,0.0,197.84,197.84,Fashion,"Higgins, Pearson and Sullivan",
338,ORDER_103180,PROD_00140,2,430.47,0.18,352.9854,705.9708,Fashion,"Livingston, Ramirez and Jones",
339,ORDER_119494,PROD_00775,1,224.97,0.0,224.97,224.97,Sports,Adams Inc,
340,ORDER_112703,PROD_00161,1,794.34,0.0,794.34,794.34,Fashion,Boyer Ltd,
341,ORDER_111310,PROD_00144,2,451.43,0.0,451.43,902.86,Sports,Newman Group,
342,ORDER_104701,PROD_00968,2,1155.87,0.0,1155.87,2311.74,Beauty,Alexander Group,
343,ORDER_103562,PROD_00985,2,793.97,0.0,793.97,1587.94,Books,Cooley-Walker,
344,ORDER_111966,PROD_00067,2,171.44,0.0,171.44,342.88,Home & Kitchen,"Rivera, Mills and Gill",
345,ORDER_113072,PROD_00712,1,511.09,0.0,511.09,511.09,Home & Kitchen,Cummings Group,
346,ORDER_113036,PROD_00331,1,576.73,0.0,576.73,576.73,Books,"Thompson, Castillo and Bolton",
347,ORDER_100003,PROD_00017,3,303.63,1.0,0.0,0.0,Sports,Washington-Page,from_selling_price
348,ORDER_110240,PROD_00749,1,252.04,0.16,211.71359999999999,211.71359999999999,Fashion,Brown LLC,
349,ORDER_116225,PROD_00404,1,688.09,0.12,605.5192000000001,605.5192000000001,Books,Thompson and Sons,
350,ORDER_116122,PROD_00343,1,417.21,0.0,417.21,417.21,Books,"Berry, Miller and Lambert",
351,ORDER_115225,PROD_00142,2,123.86,0.0,123.86,247.72,BOOKS,Perry Ltd,
352,ORDER_118010,PROD_00067,2,171.44,0.0,171.44,342.88,Home & Kitchen,"Rivera, Mills and Gill",
353,ORDER_112525,PROD_00677,1,434.97,0.0,434.97,434.97,Electronics,Dunn-Nixon,
354,ORDER_106272,PROD_00794,1,616.8,0.0,616.8,616.8,Sports,Miller and Sons,
355,ORDER_106488,PROD_00856,1,0.0,0.0,0.0,0.0,Beauty,Morton-Gonzalez,
356,ORDER_113565,PROD_00869,1,97.11,0.0,97.11,97.11,Beauty,Johnson-Parks,
357,ORDER_108693,PROD_00765,1,318.36,0.0,318.36,318.36,Electronics,"Buckley, Stewart and Carney",
358,ORDER_111748,PROD_00266,1,476.9,0.0,476.9,476.9,Electronics,Dunn-Nixon,
359,ORDER_112507,PROD_00454,2,393.54,0.0,393.54,787.08,Electronics,Mcdonald and Sons,
360,ORDER_102403,PROD_00780,3,842.17,0.0,842.17,2526.5099999999998,Fashion,Taylor LLC,
361,ORDER_111730,PROD_00627,0,156.62,0.0,156.62,0.0,Books,Sawyer and Sons,from_selling_price
362,ORDER_107276,PROD_00782,1,25.44,0.0,25.44,25.44,Sports,Jenkins PLC,
363,ORDER_104203,PROD_00475,1,237.42,0.28,170.9424,170.9424,Beauty,"Wilson, Villarreal and Velasquez",
364,ORDER_118644,PROD_INVALID,1,56.36,0.0,56.36,56.36,Books,Williamson-Lutz,
365,ORDER_116461,PROD_00004,2,229.87,0.0,229.87,459.74,Home & Kitchen,"Cox, Bowen and Brown",
366,ORDER_INVALID,PROD_00372,1,1183.66,0.0,1183.66,1183.66,Fashion,Phillips Inc,
367,ORDER_111234,PROD_00889,4,819.46,0.0,819.46,3277.84,Fashion,Williams-Cross,
368,ORDER_101239,PROD_00144,1,451.43,0.0,451.43,451.43,Sports,Newman Group,
369,ORDER_105462,PROD_00570,3,419.17,0.0,419.17,1257.51,Books,Wagner-Kelley,
370,ORDER_103257,PROD_00938,1,1177.9,0.0,1177.9,1177.9,Electronics,"Riley, Cox and Alexander",
371,ORDER_103309,PROD_00965,3,368.98,0.0,368.98,1106.94,Home & Kitchen,"Garcia, Jackson and Hernandez",
372,ORDER_114875,PROD_00528,1,156.16,0.0,156.16,156.16,Electronics,Rogers-Snyder,
373,ORDER_107636,PROD_00202,3,158.91,0.0,158.91,476.73,Home & Kitchen,Evans PLC,
374,ORDER_111165,PROD_00252,2,19.11,0.0,19.11,38.22,Home & Kitchen,"Lopez, Calhoun and Costa",
375,ORDER_113182,PROD_00305,1,159.74,0.0,159.74,159.74,Books,"Clark, Vargas and Howell",
376,ORDER_110626,PROD_00673,1,626.92,0.29,445.11319999999995,445.11319999999995,Beauty,Morgan-Khan,
377,ORDER_118303,PROD_00213,3,128.21,0.0,128.21,384.63,Books,Carr-Brown,
378,ORDER_110243,PROD_00267,3,284.01,0.0,284.01,852.03,Beauty,blake and sons,
379,ORDER_103191,PROD_00189,1,518.16,0.0,518.16,518.16,Electronics,"Ryan, Bowers and Day",
380,ORDER_109041,PROD_00573,1,626.71,0.0,626.71,626.71,Electronics,Harris PLC,
381,ORDER_111580,PROD_00747,3,452.7000000000001,0.0,452.7000000000001,1358.1000000000004,BEAUTY,"Camacho, Grant and Thomas",
382,ORDER_105662,PROD_00563,1,704.31,0.0,704.31,704.31,Home & Kitchen,"Dunlap, Johnson and Alvarado",
383,ORDER_116704,PROD_00680,3,723.97,0.0,723.97,2171.91,Sports,"Evans, Bush and Robertson",
384,ORDER_107193,PROD_00928,1,258.46,0.0,258.46,258.46,Beauty,Hopkins-Roberts,
385,ORDER_104929,PROD_00522,2,1151.54,0.0,1151.54,2303.08,Sports,Yang-Davis,
386,ORDER_111671,PROD_00720,1,571.08,0.0,571.08,571.08,Beauty,"Morales, Bridges and Barnes",
387,ORDER_104924,PROD_00251,1,815.09,0.0,815.09,815.09,Books,Sutton PLC,
388,ORDER_101397,PROD_00728,1,627.55,0.13,545.9685,545.9685,Electronics,Mccall Inc,
389,ORDER_119084,PROD_00110,1,347.88,0.0,347.88,347.88,Electronics,Lowe-Turner,
390,ORDER_112338,PROD_00427,1,617.94,0.0,617.94,617.94,Beauty,drake-gonzalez,
391,ORDER_111133,PROD_00118,1,560.18,0.3,392.1259999999999,392.1259999999999,Books,peters and sons,
392,ORDER_108837,PROD_00087,1,693.79,0.0,693.79,693.79,Fashion,King and Sons,
393,ORDER_100517,PROD_00654,1,809.62,0.0,809.62,809.62,Beauty,"Huerta, Hernandez and Cox",
394,ORDER_118944,PROD_00107,2,628.96,0.0,628.96,1257.92,Beauty,Morton-Gonzalez,
395,ORDER_106253,PROD_00397,1,537.59,0.0,537.59,537.59,Beauty,Lang Ltd,
396,ORDER_113851,PROD_00843,2,818.85,0.0,818.85,1637.7,Fashion,"Oconnell, Gonzales and Haynes",
397,ORDER_105103,PROD_00730,1,536.76,0.0,536.76,536.76,Electronics,"Baldwin, Osborn and Villegas",
398,ORDER_118258,PROD_00138,1,248.24,0.0,248.24,248.24,Sports,"Baxter, Duncan and Martinez",
399,ORDER_110757,PROD_00783,1,379.82,0.0,379.82,379.82,Sports,Buckley-White,
400,ORDER_105077,PROD_00240,3,888.49,0.0,888.49,2665.4700000000003,Fashion,Cook-Bryant,
401,ORDER_110346,PROD_00021,2,911.8,0.0,911.8,1823.6,Sports,Smith and Sons,
402,ORDER_111981,PROD_00211,1,774.83,0.0,774.83,774.83,Books,Martin-Vega,
403,ORDER_116673,PROD_00860,3,884.53,0.3,619.1709999999999,1857.513,Fashion,Everett Ltd,
404,ORDER_102404,PROD_00558,3,1309.25,0.1,1178.325,3534.9750000000004,Home & Kitchen,"Clarke, Dominguez and Smith",
405,ORDER_107674,PROD_00421,1,1392.15,0.0,1392.15,1392.15,Home & Kitchen,Fisher-Pittman,
406,ORDER_105545,PROD_00494,1,919.59,0.0,919.59,919.59,Sports,Ellis-Thompson,
407,ORDER_108944,PROD_00121,2,30.72,0.0,30.72,61.44,Electronics,"Arnold, Morales and Martinez",
408,ORDER_107153,PROD_00658,3,682.42,0.0,682.42,2047.2599999999998,Beauty,Turner and Sons,
409,ORDER_107861,PROD_00550,3,75.24,0.0,75.24,225.71999999999997,Electronics,Atkins LLC,
410,ORDER_114390,PROD_00590,2,274.84,0.0,274.84,549.68,Sports,"Ryan, Reid and Ortiz",
411,ORDER_103124,PROD_00786,1,664.57,0.0,664.57,664.57,Fashion,"Delacruz, Henderson and Wilson",
412,ORDER_107757,PROD_00219,2,513.81,0.0,513.81,1027.62,Beauty,Jones Group,
413,ORDER_117086,PROD_00952,1,187.75,0.0,187.75,187.75,BEAUTY,Nelson-Jackson,
414,ORDER_100411,PROD_00870,1,129.83,0.0,129.83,129.83,Books,Thompson Inc,
415,ORDER_112949,PROD_00174,2,236.95,0.06,222.73299999999998,445.46599999999995,Home & Kitchen,Rosales-Monroe,
416,ORDER_116983,PROD_00538,2,425.03,0.0,425.03,850.06,Home & Kitchen,Gonzales-Anthony,
417,ORDER_117565,PROD_00314,3,118.49,0.0,118.49,355.46999999999997,Books,Henderson Ltd,
418,ORDER_101302,PROD_00956,2,999.49,0.0,999.49,1998.98,Fashion,Ryan-Baker,
419,ORDER_110471,PROD_00495,3,222.53,0.0,222.53,667.59,Home & Kitchen,Gonzales-Anthony,
420,ORDER_111775,PROD_00904,1,25.42,0.0,25.42,25.42,Fashion,Brown LLC,
421,ORDER_114914,PROD_00699,1,911.81,0.0,911.81,911.81,BEAUTY,"Harris, Cameron and Weber",
422,ORDER_109637,PROD_INVALID,1,222.7,0.0,222.7,222.7,Fashion,"Edwards, Watts and Perez",
423,ORDER_112573,PROD_00835,2,563.31,0.0,563.31,1126.62,Electronics,Turner-Whitehead,
424,ORDER_111057,PROD_00201,1,222.93,0.0,222.93,222.93,Beauty,Bolton Ltd,
425,ORDER_107949,PROD_00457,1,422.07,0.16,354.5388,354.5388,Sports,Daniel-Horn,
426,ORDER_107529,PROD_00536,5,635.89,0.0,635.89,3179.45,Fashion,Jefferson Group,
427,ORDER_106296,PROD_00416,1,668.6,0.0,668.6,668.6,Books,Reilly-Lee,
428,ORDER_117194,PROD_00620,2,230.92,0.0,230.92,461.84,Fashion,"Chapman, Neal and Taylor",
429,ORDER_118156,PROD_00138,3,248.24,0.0,248.24,744.72,Sports,"Baxter, Duncan and Martinez",
430,ORDER_116238,PROD_00556,1,439.83,0.0,439.83,439.83,Fashion,Martin-Mills,
431,ORDER_119889,PROD_00301,1,690.67,0.0,690.67,690.67,Sports,"Odonnell, Palmer and Hill",
432,ORDER_117631,PROD_00947,1,851.61,0.0,851.61,851.61,Books,Williams-Herman,
433,ORDER_115636,PROD_00288,1,360.96,0.15,306.816,306.816,SPORTS,Nicholson-Bennett,
434,ORDER_103991,PROD_00401,2,719.33,0.0,719.33,1438.66,Books,Brown Inc,
435,ORDER_100067,PROD_00179,2,1096.83,0.0,1096.83,2193.66,Fashion,Brown LLC,
436,ORDER_116584,PROD_00588,1,423.39,0.08,389.5188,389.5188,Fashion,Perry-Hanson,
437,ORDER_117738,PROD_00397,1,537.59,0.0,537.59,537.59,Beauty,Lang Ltd,
438,ORDER_111402,PROD_00129,1,394.32,0.0,394.32,394.32,Sports,Schneider-Sims,
439,ORDER_110950,PROD_00377,4,409.96,0.0,409.96,1639.84,Beauty,King LLC,
440,ORDER_113706,PROD_00531,3,115.41,0.0,115.41,346.23,BOOKS,House Group,
441,ORDER_111837,PROD_00988,1,748.74,0.0,748.74,748.74,Books,"Myers, Jenkins and Collins",
442,ORDER_102724,PROD_00145,1,126.22,0.0,126.22,126.22,Fashion,Jordan Inc,
443,ORDER_114016,PROD_00090,1,373.6,0.0,373.6,373.6,Electronics,"Velez, Fitzpatrick and Ball",
444,ORDER_106810,PROD_00174,1,236.95,0.0,236.95,236.95,Home & Kitchen,Rosales-Monroe,
445,ORDER_113208,PROD_00734,1,91.0,0.0,91.0,91.0,Sports,"Davis, Bush and Hamilton",
446,ORDER_116853,PROD_00952,1,187.75,0.0,187.75,187.75,BEAUTY,Nelson-Jackson,
447,ORDER_104839,PROD_00925,3,180.97,0.0,180.97,542.91,Home & Kitchen,Nguyen LLC,
448,ORDER_111191,PROD_00348,1,647.67,0.0,647.67,647.67,Fashion,"Williams, Evans and Sanchez",
449,ORDER_109180,PROD_00275,1,172.51,0.0,172.51,172.51,Electronics,"Nelson, Smith and Alvarez",
450,ORDER_112187,PROD_00693,1,466.49,0.0,466.49,466.49,Electronics,Crawford LLC,
451,ORDER_118191,PROD_00122,3,757.57,0.0,757.57,2272.71,Electronics,Hernandez-Gutierrez,
452,ORDER_107006,PROD_00472,2,536.93,0.0,536.93,1073.86,Beauty,Lewis-Smith,
453,ORDER_101696,PROD_00656,1,119.05,0.0,119.05,119.05,Beauty,Young-Smith,
454,ORDER_118030,PROD_00284,2,1043.17,0.0,1043.17,2086.34,Fashion,Gibson PLC,
455,ORDER_117101,PROD_00694,2,0.0,0.0,0.0,0.0,Books,"Lee, Hull and Howard",
456,ORDER_107140,PROD_00122,1,757.57,0.0,757.57,757.57,Electronics,Hernandez-Gutierrez,
457,ORDER_101013,PROD_00415,1,147.89,0.0,147.89,147.89,Sports,Willis-Rhodes,
458,ORDER_117478,PROD_00640,3,646.49,1.0,0.0,0.0,Fashion,Brown LLC,from_selling_price
459,ORDER_113590,PROD_00773,2,1309.91,0.0,1309.91,2619.82,Sports,torres-taylor,
460,ORDER_107824,PROD_00767,3,743.0,0.0,743.0,2229.0,Electronics,Johnson and Sons,
461,ORDER_106357,PROD_00196,3,77.01,0.0,77.01,231.03000000000003,Books,Hinton LLC,
462,ORDER_113681,PROD_00107,2,628.96,0.0,628.96,1257.92,Beauty,Morton-Gonzalez,
463,ORDER_103574,PROD_00293,1,947.61,0.0,947.61,947.61,Sports,"Olson, Armstrong and Mclean",
464,ORDER_118346,PROD_00093,2,760.82,0.0,760.82,1521.64,Home & Kitchen,"Waters, Vargas and Benton",
465,ORDER_116725,PROD_00438,1,849.85,0.0,849.85,849.85,Sports,Mitchell-King,
466,ORDER_103877,PROD_00619,1,677.39,0.0,677.39,677.39,Sports,Atkinson Group,
467,ORDER_105000,PROD_00671,1,390.52,0.0,390.52,390.52,Home & Kitchen,Gonzales-Anthony,
468,ORDER_101259,PROD_00059,1,674.26,0.0,674.26,674.26,Home & Kitchen,Sullivan-Miller,
469,ORDER_117503,PROD_00893,2,1131.69,0.0,1131.69,2263.38,Home & Kitchen,Larson Ltd,
470,ORDER_108406,PROD_00400,1,627.89,0.0,627.89,627.89,Electronics,Thompson PLC,
471,ORDER_110687,PROD_00147,1,880.58,0.0,880.58,880.58,Books,Wilson Inc,
472,ORDER_109568,PROD_00132,1,258.52,0.0,258.52,258.52,Sports,Smith and Sons,
473,ORDER_112610,PROD_00669,1,799.43,0.0,799.43,799.43,Sports,"Robinson, Davis and Carter",
474,ORDER_119125,PROD_00620,6,230.92,0.0,230.92,1385.52,Fashion,"Chapman, Neal and Taylor",
475,ORDER_119356,PROD_00188,1,452.87,0.0,452.87,452.87,Home & Kitchen,Mills-Mueller,
476,ORDER_101436,PROD_00471,1,559.39,0.0,559.39,559.39,Beauty,Lynch-Hernandez,
477,ORDER_101846,PROD_00310,1,187.66,0.0,187.66,187.66,Beauty,Spencer Ltd,
478,ORDER_110526,PROD_00866,1,259.28,0.0,259.28,259.28,Fashion,Mendez and Sons,
479,ORDER_100134,PROD_00365,2,252.95,0.0,252.95,505.9,BEAUTY,Patterson Group,
480,ORDER_111335,PROD_00889,2,819.46,0.0,819.46,1638.92,Fashion,Williams-Cross,
481,ORDER_103840,PROD_00288,1,360.96,0.0,360.96,360.96,SPORTS,Nicholson-Bennett,
482,ORDER_115204,PROD_00776,2,373.88,0.0,373.88,747.76,Home & Kitchen,Gonzales-Anthony,
483,ORDER_104674,PROD_00326,1,622.43,0.0,622.43,622.43,Sports,"Cameron, Kelly and Beard",
484,ORDER_101895,PROD_00037,2,49.25,0.0,49.25,98.5,FASHION,"Johnson, Myers and Lopez",
485,ORDER_112473,PROD_00558,1,1309.25,0.0,1309.25,1309.25,Home & Kitchen,"Clarke, Dominguez and Smith",from_selling_price
486,ORDER_109782,PROD_00805,2,942.13,0.0,942.13,1884.26,Books,Bush Group,
487,ORDER_105272,PROD_00170,1,51.05,0.0,51.05,51.05,Electronics,Johnson Ltd,
488,ORDER_104256,PROD_00566,2,529.45,0.0,529.45,1058.9,Sports,"Gray, Reid and Moreno",
489,ORDER_105265,PROD_00987,3,651.33,0.3,455.931,1367.793,Sports,Spence-Adams,
490,ORDER_101029,PROD_00314,1,118.49,0.0,118.49,118.49,Books,Henderson Ltd,
491,ORDER_103614,PROD_00834,1,429.15,0.0,429.15,429.15,Home & Kitchen,Ryan and Sons,
492,ORDER_102845,PROD_00203,1,227.01,0.28,163.44719999999998,163.44719999999998,Sports,May Group,
493,ORDER_116414,PROD_00243,3,96.18,0.25,72.135,216.40500000000003,Sports,Kim Group,
494,ORDER_100605,PROD_00173,5,916.45,0.0,916.45,4582.25,Fashion,Lewis Inc,
495,ORDER_117238,PROD_00187,1,791.2,0.0,791.2,791.2,Beauty,Moreno-Washington,
496,ORDER_112767,PROD_00340,2,92.44,0.0,92.44,184.88,BOOKS,"Peters, Reyes and Adams",
497,ORDER_103527,PROD_00412,1,513.76,0.0,513.76,513.76,Home & Kitchen,King-Wallace,
498,ORDER_116682,PROD_00098,2,210.83,0.0,210.83,421.66,Home & Kitchen,Carter and Sons,
499,ORDER_113683,PROD_00490,1,1034.74,0.0,1034.74,1034.74,Fashion,Reeves-Davis,
500,ORDER_115356,PROD_00393,1,307.75,0.0,307.75,307.75,Home & Kitchen,Newton-Reilly,
501,ORDER_117533,PROD_00357,2,1095.97,0.0,1095.97,2191.94,Home & Kitchen,Anderson LLC,
502,ORDER_110222,PROD_00522,1,1151.54,0.0,1151.54,1151.54,Sports,Yang-Davis,
503,ORDER_116256,PROD_INVALID,2,508.54,0.0,508.54,1017.08,Books,Howard and Sons,
504,ORDER_114382,PROD_00805,1,942.13,0.0,942.13,942.13,Books,Bush Group,
505,ORDER_106911,PROD_00029,1,730.36,0.0,730.36,730.36,SPORTS,Burnett PLC,
506,ORDER_111271,PROD_00962,0,1432.98,0.1,1289.682,0.0,Beauty,Lutz LLC,from_selling_price
507,ORDER_106474,PROD_00225,4,406.79,0.0,406.79,1627.16,Home & Kitchen,Gonzales-Anthony,
508,ORDER_115956,PROD_00882,1,651.16,0.0,651.16,651.16,Electronics,Garcia-Fisher,
509,ORDER_112186,PROD_00978,8,83.76,0.0,83.76,670.08,Fashion,"Johnson, Cobb and Jensen",
510,ORDER_104702,PROD_00693,1,466.49,0.0,466.49,466.49,Electronics,Crawford LLC,
511,ORDER_103893,PROD_00890,3,400.92,0.0,400.92,1202.76,Sports,Berg-Hardy,
512,ORDER_114370,PROD_00034,1,299.09,0.0,299.09,299.09,Fashion,Edwards Inc,
513,ORDER_118582,PROD_00169,2,693.23,0.0,693.23,1386.46,Home & Kitchen,Blackwell-Bennett,
514,ORDER_110395,PROD_00649,2,623.47,0.0,623.47,1246.94,Sports,"Bradshaw, Medina and Moran",
515,ORDER_111804,PROD_00196,3,77.01,0.0,77.01,231.03000000000003,Books,Hinton LLC,
516,ORDER_119499,PROD_00761,2,640.03,0.15,544.0255,1088.051,Sports,Cole Group,
517,ORDER_116485,PROD_00320,1,624.71,0.0,624.71,624.71,Home & Kitchen,Werner-Cooke,
518,ORDER_114972,PROD_00398,1,501.32,0.0,501.32,501.32,Electronics,Acevedo-Garcia,
519,ORDER_107511,PROD_00947,1,851.61,0.14,732.3846,732.3846,Books,Williams-Herman,
520,ORDER_107492,PROD_00999,1,477.41,0.0,477.41,477.41,Books,"Herrera, Johnson and Turner",
521,ORDER_117287,PROD_00124,1,42.73,0.0,42.73,42.73,Books,Zhang LLC,
522,ORDER_116211,PROD_00834,3,429.15,0.0,429.15,1287.4499999999998,Home & Kitchen,Ryan and Sons,
523,ORDER_113713,PROD_00192,1,510.86,0.18,418.90520000000004,418.90520000000004,Electronics,"Jones, Mcdaniel and Hughes",
524,ORDER_110875,PROD_00352,1,1431.12,0.0,1431.12,1431.12,Sports,Rivas LLC,
525,ORDER_112668,PROD_00468,1,763.32,0.0,763.32,763.32,Books,Patterson-Baldwin,
526,ORDER_113365,PROD_00828,2,328.65,0.0,328.65,657.3,Fashion,"Johnson, Middleton and Johnson",
