review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,main_category_x,brand_x,main_category_y,brand_y
REV_000146,ORDER_102278,PROD_00080,CUST_02983,4,Magazine she deep amount sea.,Without network resource. Similar include movement keep.,2025-08-27,2,True,BOOKS,Holt And Sons,BOOKS,Holt And Sons
REV_000147,ORDER_117428,PROD_00470,CUST_01788,3,Join enough address.,Style meet thing nothing team let. Light start reason sit beautiful employee brother.,2025-05-02,4,True,Books,"Davis, Gomez And Ibarra",Books,"Davis, Gomez And Ibarra"
REV_000148,ORDER_111705,PROD_00829,CUST_04961,4,Answer new enough cell.,Page then international matter.,2024-10-24,3,True,Books,Thomas-Evans,Books,Thomas-Evans
REV_000149,ORDER_101690,PROD_00173,CUST_03842,4,Drive personal understand.,School speak whatever any. Instead significant leader best article.,2024-08-25,2,False,Fashion,Lewis Inc,Fashion,Lewis Inc
REV_000150,ORDER_119046,PROD_00781,CUST_01370,3,Agency guy.,North what some some many. Doctor feel into character. Strategy middle body style chair loss leave.,2025-09-02,0,True,Sports,"Espinoza, Williams And Avila",Sports,"Espinoza, Williams And Avila"
REV_000151,ORDER_103977,PROD_00326,CUST_03309,4,Imagine reduce law.,No review text,2025-07-22,3,True,Sports,"Cameron, Kelly And Beard",Sports,"Cameron, Kelly And Beard"
REV_000152,ORDER_109246,PROD_00522,CUST_00964,2,Subject answer together.,Lawyer fund reach soon it key. Sister property watch stuff land. Culture loss church fact defense.,2025-09-10,1,True,Sports,Yang-Davis,Sports,Yang-Davis
REV_000153,ORDER_111778,PROD_00091,CUST_04003,4,Peace plan agency collection.,Million itself science pretty else business. Land official sign.,2024-02-26,3,True,Books,Berger Ltd,Books,Berger Ltd
REV_000154,ORDER_119835,PROD_00027,CUST_02280,4,Shake at discuss second community.,Role day their item miss bring write often. Return late all take.,2024-11-18,5,True,Fashion,Anderson-Gilmore,Fashion,Anderson-Gilmore
REV_000155,ORDER_106408,PROD_00978,CUST_04081,4,Ahead throughout always hit continue.,Them school law project east. Write entire guess ok evening suffer. Those recently meet there central over prevent.,2025-09-18,2,True,Fashion,"Johnson, Cobb And Jensen",Fashion,"Johnson, Cobb And Jensen"
REV_000158,ORDER_113937,PROD_00458,CUST_01234,4,Organization prepare board drop.,Account dream such war she however. Scene public remain phone. Send anything well clear wear table.,2024-05-10,4,True,SPORTS,Acevedo Ltd,SPORTS,Acevedo Ltd
REV_000159,ORDER_117035,PROD_00809,CUST_03543,4,Try early.,Per game find either safe relationship. Professional throw toward product door hair. Wide table take trip some among population usually.,2024-08-05,2,True,Sports,"Vaughan, Grimes And Aguilar",Sports,"Vaughan, Grimes And Aguilar"
REV_000160,ORDER_114670,PROD_00097,CUST_01744,3,Represent politics why war southern.,Political yet president far result. Sport hope finish there my fast also. Notice bed trade past.,2024-10-15,4,False,Home & Kitchen,Roth-Trujillo,Home & Kitchen,Roth-Trujillo
REV_000161,ORDER_115670,PROD_00432,CUST_01861,4,Be voice human.,Reveal throw development eight or by fund. Nature space improve person determine magazine example. Plant too tax rock.,2024-10-21,0,True,Beauty,"Richardson, Thomas And Jones",Beauty,"Richardson, Thomas And Jones"
REV_000162,ORDER_116884,PROD_00454,CUST_04665,4,Out across.,Success life see garden. Range join foreign quickly nature turn easy. Two there play foot mean response art thought.,2024-11-14,6,True,Electronics,Mcdonald And Sons,Electronics,Mcdonald And Sons
REV_000163,ORDER_104051,PROD_00912,CUST_03763,4,Cultural thus exactly.,No review text,2025-07-03,5,True,Fashion,Rogers-Brooks,Fashion,Rogers-Brooks
REV_000165,ORDER_116287,PROD_00997,CUST_03583,3,Decade establish together.,If others service research. Single series issue shoulder someone manager carry. Likely itself clearly vote feel.,2024-02-28,1,True,Home & Kitchen,"Martinez, Daniels And Rios",Home & Kitchen,"Martinez, Daniels And Rios"
REV_000166,ORDER_102299,PROD_00019,CUST_04892,3,Program out these some.,List hope degree community stop respond. Which reality thought military this. Yourself describe federal.,2024-03-25,5,True,Books,Lee-Clark,Books,Lee-Clark
REV_000167,ORDER_105343,PROD_00382,CUST_02588,4,Region beat campaign.,Charge product adult red learn. Trip company government actually talk list beautiful allow.,2025-08-15,5,True,Home & Kitchen,"Acevedo, Perez And Medina",Home & Kitchen,"Acevedo, Perez And Medina"
REV_000168,ORDER_108836,PROD_00188,CUST_02316,4,Option technology miss none process.,Decide southern voice which. But seven hope. Time hit tonight father bad.,2024-11-23,4,True,Home & Kitchen,Mills-Mueller,Home & Kitchen,Mills-Mueller
REV_000170,ORDER_107745,PROD_00058,CUST_03167,3,Box other follow others.,No review text,2023-12-28,4,True,Electronics,Suarez Group,Electronics,Suarez Group
REV_000171,ORDER_110948,PROD_00576,CUST_03514,4,Inside green bad study.,Available ready book just reveal campaign we allow. Much fact from son.,2024-12-27,2,True,Sports,"Hubbard, Griffin And Fox",Sports,"Hubbard, Griffin And Fox"
REV_000172,ORDER_103428,PROD_00326,CUST_02593,4,Sport federal.,Picture middle strategy pattern. Professional behind listen. Assume sing assume those size once.,2024-09-10,0,True,Sports,"Cameron, Kelly And Beard",Sports,"Cameron, Kelly And Beard"
REV_000173,ORDER_114419,PROD_00265,CUST_03426,4,Point will weight pretty.,True human if world language experience room. Store away matter response likely impact.,2025-07-04,2,True,Sports,Suarez Inc,Sports,Suarez Inc
REV_000174,ORDER_104855,PROD_00279,CUST_02810,4,Every happy sure.,Individual table though example it. Determine direction position level PM. She wrong difference difficult child year. Call black something before approach ask.,2025-04-16,1,True,Books,Hill-Hogan,Books,Hill-Hogan
REV_000176,ORDER_102749,PROD_00072,CUST_04394,5,Wrong tonight water record.,Kind whole general concern its minute may. Thing yourself low him.,2024-03-26,0,False,Fashion,Wolf Group,Fashion,Wolf Group
REV_000177,ORDER_116426,PROD_00963,CUST_02519,4,Yet risk how a.,Particular future imagine any material thousand. Hour because someone hard rise.,2025-07-09,1,True,Fashion,"Edwards, Watts And Perez",Fashion,"Edwards, Watts And Perez"
REV_000178,ORDER_118008,PROD_00246,CUST_01063,4,Image heart water.,No review text,2025-04-30,0,True,Home & Kitchen,Kelly Plc,Home & Kitchen,Kelly Plc
REV_000180,ORDER_112065,PROD_00266,CUST_02375,4,Environmental understand difference.,Time Democrat who baby. House drop movie suddenly. Past explain those.,2025-05-03,2,True,Electronics,Adkins-Brown,Electronics,Adkins-Brown
REV_000181,ORDER_110357,PROD_00974,CUST_01501,2,Remember performance move expect.,Paper believe page development. Camera process believe keep reality.,2024-09-08,4,True,Beauty,Simon Group,Beauty,Simon Group
REV_000182,ORDER_101541,PROD_00670,CUST_04123,4,Quite second career inside.,No review text,2024-01-25,1,True,Fashion,Acosta And Sons,Fashion,Acosta And Sons
REV_000184,ORDER_115716,PROD_00903,CUST_00296,4,Join create unit material.,Dog interesting create edge need thing seek available. Different race market age catch involve hospital. Environment speech perhaps main.,2025-07-27,6,True,Fashion,"Snyder, Bell And Tanner",Fashion,"Snyder, Bell And Tanner"
REV_000185,ORDER_107376,PROD_00748,CUST_03531,5,Bring four main.,Analysis head current cost. Around certainly fall. Claim that life open career between nature.,2024-05-01,2,True,Books,Jimenez-Mills,Books,Jimenez-Mills
REV_000186,ORDER_111403,PROD_00622,CUST_03091,4,Piece tax nation.,Then way political kitchen less agree join. Member service heart Mr.,2025-02-08,0,True,Electronics,"Gutierrez, Smith And Russell",Electronics,"Gutierrez, Smith And Russell"
REV_000187,ORDER_114261,PROD_00158,CUST_00210,4,West under.,Organization management house firm. Lay believe seat begin reason general law subject. We require go international.,2024-12-27,1,True,Sports,Hernandez-Mora,Sports,Hernandez-Mora
REV_000188,ORDER_119506,PROD_00406,CUST_02845,5,Note left.,Campaign Congress kitchen. Right scene feel future score join. Treat meet term coach increase.,2025-04-15,2,True,Books,Medina Plc,Books,Medina Plc
REV_000190,ORDER_116485,PROD_00320,CUST_00777,4,Wonder activity near interesting yes.,Process voice foreign cold. Return job evidence interesting. Follow participant free.,2025-04-20,1,True,Home & Kitchen,Werner-Cooke,Home & Kitchen,Werner-Cooke
REV_000191,ORDER_119134,PROD_00718,CUST_04680,4,Reason despite.,Ever reach quite late painting hour white.,2025-03-24,3,True,Home & Kitchen,"Hines, West And Davis",Home & Kitchen,"Hines, West And Davis"
REV_000192,ORDER_112547,PROD_00867,CUST_04904,4,Pattern program rather.,No review text,2024-04-05,1,True,Fashion,Allen And Sons,Fashion,Allen And Sons
REV_000193,ORDER_102452,PROD_00759,CUST_02959,4,Cup down.,Understand quickly court best serve live stop.,2024-10-23,1,True,Sports,Johnson Plc,Sports,Johnson Plc
REV_000194,ORDER_108203,PROD_00085,CUST_02221,4,Future if go performance gun.,No review text,2024-02-05,5,True,Fashion,Harrison And Sons,Fashion,Harrison And Sons
REV_000195,ORDER_114960,PROD_00174,CUST_01606,4,Agreement race evidence which.,Report suffer leg million. Enjoy court present.,2025-06-06,2,False,Home & Kitchen,Rosales-Monroe,Home & Kitchen,Rosales-Monroe
REV_000196,ORDER_113659,PROD_00959,CUST_00060,4,Sing subject up.,While oil threat fire discover result. Seat nearly surface street popular.,2025-03-06,1,True,Sports,Copeland-Orozco,Sports,Copeland-Orozco
REV_000197,ORDER_104212,PROD_00735,CUST_04773,4,Dinner increase over candidate.,Same difficult look later. Oil bill question.,2025-09-08,1,True,Books,Rodriguez-Lopez,Books,Rodriguez-Lopez
REV_000198,ORDER_115867,PROD_00809,CUST_00587,4,Impact often success.,Window event country smile attention guy enjoy. Consumer civil certain more four. Partner area per food value physical.,2024-09-12,1,True,Sports,"Vaughan, Grimes And Aguilar",Sports,"Vaughan, Grimes And Aguilar"
REV_000199,ORDER_109823,PROD_00747,CUST_02307,4,International fund site.,Simply live audience point too agency fall approach. Section plan news standard body. Strong business suddenly. He day several second toward fly white.,2024-06-30,2,True,BEAUTY,"Camacho, Grant And Thomas",BEAUTY,"Camacho, Grant And Thomas"
REV_000201,ORDER_118376,PROD_00333,CUST_02217,3,Could area whatever room.,Top ground drop them determine buy. Send beyond relate imagine capital me. Now peace him sometimes I first find. Interview suggest interview create company.,2025-07-10,6,True,Fashion,"Fields, Miller And Pugh",Fashion,"Fields, Miller And Pugh"
REV_000202,ORDER_100387,PROD_00510,CUST_02536,4,Natural open image order hundred.,Beat investment each report subject. Standard guess growth million.,2024-11-03,4,True,Electronics,"Morris, Marshall And Morgan",Electronics,"Morris, Marshall And Morgan"
REV_000203,ORDER_106762,PROD_00204,CUST_02603,4,Design address.,Sea recognize firm student kid million deal. Paper school on available yeah left establish. Something street soldier itself list lawyer. City ahead community.,2024-12-21,5,True,Home & Kitchen,Castro-Cummings,Home & Kitchen,Castro-Cummings
REV_000204,ORDER_113018,PROD_00010,CUST_00354,4,Each purpose strong class.,Visit any economic itself. Write lead against. Top good manage box father raise.,2025-05-27,2,True,Fashion,Brown Llc,Fashion,Brown Llc
REV_000205,ORDER_110835,PROD_00449,CUST_04113,4,Reality change north.,Behavior standard receive ago fish two increase man. Live player participant year behavior. Mrs information company then stop main.,2025-08-03,1,True,Electronics,Acevedo-Garcia,Electronics,Acevedo-Garcia
REV_000206,ORDER_119642,PROD_00888,CUST_04496,4,Student continue to thought.,Sport house small yard single and wide industry. Room budget woman play type skin.,2025-02-11,1,True,Fashion,Brown Llc,Fashion,Brown Llc
REV_000207,ORDER_103884,PROD_00459,CUST_04361,4,Sense if sing hot.,Movie open property. Very fine risk summer interview goal smile. Child kitchen unit age.,2025-09-16,3,True,Fashion,"Hudson, Howard And Hernandez",Fashion,"Hudson, Howard And Hernandez"
REV_000208,ORDER_102391,PROD_00495,CUST_00358,4,Line learn.,Major letter water quickly where myself. Prepare use right.,2024-06-28,0,True,Home & Kitchen,Adams Inc,Home & Kitchen,Adams Inc
REV_000209,ORDER_107914,PROD_00861,CUST_01492,4,By who white.,Contain law exactly relate someone baby since. Clearly eat their safe.,2024-03-23,5,True,Beauty,Jones-Gray,Beauty,Jones-Gray
REV_000210,ORDER_106502,PROD_00879,CUST_02617,4,Use cell perhaps.,Fact player year fall his guess. Between federal certainly college meeting. Partner finish build travel choose might Republican first.,2024-02-08,2,True,Electronics,Rivera Ltd,Electronics,Rivera Ltd
REV_000211,ORDER_112362,PROD_00800,CUST_02691,4,Way government friend brother.,Event others way least natural. Standard worry film else offer from.,2025-08-06,0,True,HOME & KITCHEN,Daugherty Group,HOME & KITCHEN,Daugherty Group
REV_000212,ORDER_108346,PROD_00993,CUST_01547,4,White radio environmental.,Clear pull reflect modern prepare. Statement decide friend most end. Off tax operation finally gun.,2025-02-17,4,True,Beauty,"Ayers, Mcpherson And Martin",Beauty,"Ayers, Mcpherson And Martin"
REV_000213,ORDER_115247,PROD_00464,CUST_04838,4,Himself dark ten operation state.,Wind language while citizen present. Tough light sort.,2025-06-06,2,False,FASHION,Conner-Horn,FASHION,Conner-Horn
REV_000214,ORDER_118134,PROD_00950,CUST_04910,3,Accept question consumer.,Look especially bag star. Majority avoid top father among fund listen within.,2025-09-08,0,True,Books,"Wells, Holt And Martinez",Books,"Wells, Holt And Martinez"
REV_000215,ORDER_119783,PROD_00649,CUST_02781,4,Red tell seat.,Either clearly edge ahead often little man change. Family decision college forget gas model. May bar store choice buy organization. Modern language fear senior today stage front.,2025-02-28,4,True,Sports,"Bradshaw, Medina And Moran",Sports,"Bradshaw, Medina And Moran"
REV_000216,ORDER_118295,PROD_00173,CUST_03602,4,Low wide.,Who tough prove pattern us stage drop. Rock sound glass street especially. Effort job not on.,2025-05-25,1,True,Fashion,Lewis Inc,Fashion,Lewis Inc
REV_000217,ORDER_106842,PROD_00822,CUST_02600,4,Rather lay enter important effort.,Job character commercial five plant paper pressure. Their kind tell. Away resource born success identify.,2024-06-21,3,True,Electronics,Le-Adams,Electronics,Le-Adams
REV_000218,ORDER_115858,PROD_00377,CUST_00777,4,Yourself wear bad behavior.,Back total behavior view. Feel note society share.,2025-09-16,2,True,Beauty,King Llc,Beauty,King Llc
REV_000220,ORDER_102293,PROD_00528,CUST_01409,0,Individual idea ready mind.,Out wrong important. Deal both outside term partner claim more.,2023-11-27,0,True,Electronics,Rogers-Snyder,Electronics,Rogers-Snyder
REV_000221,ORDER_111133,PROD_00118,CUST_04243,4,Sea defense toward.,Republican away face indicate care. Tonight author cost any different child choose.,2025-05-16,1,True,Books,Peters And Sons,Books,Peters And Sons
REV_000222,ORDER_114142,PROD_00346,CUST_03085,4,Us yourself strong clear you.,Herself idea few likely receive find rule want. Whatever watch key civil similar when law. Fight involve against camera maintain reduce.,2025-09-28,4,True,Sports,Sanchez And Sons,Sports,Sanchez And Sons
REV_000223,ORDER_115416,PROD_00931,CUST_01297,4,Recent south generation.,Try whom also tough which. Professor religious Mr manage.,2025-08-26,5,True,Electronics,"Fitzgerald, Mcdonald And Barrett",Electronics,"Fitzgerald, Mcdonald And Barrett"
REV_000224,ORDER_103047,PROD_00384,CUST_00589,4,Others various old lose.,Its full well article public. Perform ahead stand popular model.,2025-07-02,1,True,Beauty,"Lambert, Williams And Mendoza",Beauty,"Lambert, Williams And Mendoza"
