log_id,customer_id,session_id,timestamp,action,page,product_id,duration_seconds,ip_address,user_agent
121,CUST_02844,SESS_2049,2025-10-05 09:06:05.569750,remove_from_cart,products,,56,4.248.77.46,"Mozilla/5.0 (Windows 98) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/17.0.830.0 Safari/534.0"
122,CUST_00590,SESS_8142,2025-09-25 19:08:09.905790,page_view,home,PROD_00014,-1,158.193.108.108,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fi-FI) AppleWebKit/532.9.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.9.5"
123,CUST_02200,SESS_5987,2025-08-28 05:17:04.787858,product_view,product_detail,,7,115.60.92.214,Opera/9.19.(Windows 95; wal-ET) Presto/2.9.185 Version/11.00
124,CUST_01347,SESS_1308,2025-09-21 13:42:40.662188,product_view,products,PROD_00791,13,160.208.51.6,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0)
125,CUST_04241,SESS_3768,2025-08-21 20:08:01.745895,product_view,home,,34,195.94.225.48,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ayc-PE) AppleWebKit/533.39.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.39.1"
126,CUST_04314,SESS_2884,2025-08-28 21:23:32.380272,search,account,,3,79.55.20.229,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.871.0 Safari/531.2"
127,CUST_01312,SESS_5531,2025-09-07 21:04:50.290137,search,checkout,,6,19.104.31.178,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0)
128,CUST_00229,SESS_6352,2025-10-19 15:30:11.668927,add_to_cart,product_detail,,57,110.18.69.117,Opera/8.91.(X11; Linux i686; da-DK) Presto/2.9.177 Version/10.00
129,CUST_04263,SESS_1925,2025-09-09 13:33:18.458708,page_view,account,,33,95.178.248.103,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:2.0; tcy-IN) AppleWebKit/534.21.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.21.1"
130,CUST_04504,SESS_5917,2025-08-26 07:47:54.326813,search,product_detail,,7,79.74.208.32,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1)
131,CUST_03686,SESS_2250,2025-10-17 04:17:13.620380,purchase,home,,19,76.102.36.107,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1)
132,CUST_02939,SESS_5881,2025-08-15 07:56:34.216994,search,products,PROD_00370,12,55.85.60.85,Opera/8.27.(X11; Linux x86_64; mhr-RU) Presto/2.9.166 Version/10.00
133,CUST_00510,SESS_5788,2025-08-24 03:56:58.881951,add_to_cart,account,,35,48.36.238.225,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0)
134,CUST_04304,SESS_1981,2025-10-02 12:26:29.633171,page_view,category,,63,5.156.174.83,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1)
135,CUST_00914,SESS_2504,2025-10-01 05:17:20.065182,search,home,,24,51.216.22.89,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1)
136,CUST_01343,SESS_2493,2025-10-23 09:26:42.680459,remove_from_cart,checkout,PROD_00444,76,149.158.219.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5; rv:1.9.2.20) Gecko/6520-10-23 05:27:11.470978 Firefox/10.0
137,CUST_03706,SESS_1213,2025-11-10 17:45:40.939958,product_view,home,,41,113.27.49.90,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1)
138,CUST_04498,SESS_4106,2025-10-27 07:13:14.086250,purchase,product_detail,,34,124.155.30.202,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4089-08-23 12:15:57.179695 Firefox/3.6.14
139,CUST_00842,SESS_2790,2025-08-21 05:46:16.412475,login,cart,,29,115.9.23.179,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4346-09-09 14:49:56.411285 Firefox/3.8
140,CUST_02594,SESS_9482,2026-11-03 21:42:17.587475,search,checkout,,16,113.3.141.208,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.846.0 Mobile/26M961 Safari/532.1"
141,CUST_04680,SESS_6996,2025-09-07 19:05:42.417685,add_to_cart,home,PROD_00634,2,198.188.24.125,Opera/8.57.(X11; Linux x86_64; lb-LU) Presto/2.9.188 Version/12.00
142,CUST_02497,SESS_6222,2025-09-22 07:35:34.163523,purchase,home,,27,102.235.17.74,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/4.0.2 Safari/534.38.4"
143,CUST_01952,SESS_9555,2025-11-09 12:13:48.918468,page_view,products,,14,35.162.30.72,Opera/8.10.(Windows NT 5.01; sk-SK) Presto/2.9.171 Version/12.00
144,CUST_03576,SESS_6952,2025-08-29 02:15:51.432767,add_to_cart,products,PROD_00507,30,40.102.164.158,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/57.0.810.0 Mobile/12X492 Safari/531.2"
145,CUST_04205,SESS_3258,2025-08-22 08:56:22.416241,search,home,PROD_00956,67,35.155.190.158,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:3.0; pa-IN) AppleWebKit/532.30.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.30.3"
146,CUST_03778,SESS_2444,2025-10-27 02:35:36.137936,page_view,checkout,,70,15.176.140.190,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0)
147,CUST_02614,SESS_2012,2025-10-15 21:41:27.388843,purchase,checkout,,34,160.197.43.216,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0)
148,CUST_00121,SESS_9938,2025-10-06 21:06:32.846699,page_view,category,,22,21.207.146.249,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/12.3u5644.0 Mobile/84B757 Safari/535.2"
149,CUST_04200,SESS_6279,2025-08-29 21:58:49.634692,logout,checkout,,65,165.197.228.103,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tl-PH) AppleWebKit/534.23.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.23.1"
150,CUST_02871,SESS_2381,2025-09-13 04:21:28.594566,product_view,checkout,,36,136.129.161.202,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)
151,CUST_00722,SESS_5801,2025-09-14 16:06:45.944320,remove_from_cart,product_detail,,9,218.1.52.72,Mozilla/5.0 (Android 3.2.3; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0
152,CUST_01687,SESS_2809,2025-09-16 16:15:06.268698,purchase,category,PROD_00882,16,170.238.145.244,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/39.0.877.0 Mobile/03D394 Safari/532.1"
153,CUST_03610,SESS_4850,2025-09-12 11:57:21.155406,product_view,category,,30,21.129.248.187,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.5n1997.0 Mobile/96N080 Safari/536.0"
154,CUST_01699,SESS_5994,2025-10-22 09:28:13.047179,product_view,account,,82,166.245.99.176,Opera/8.96.(Windows NT 6.2; ln-CD) Presto/2.9.169 Version/10.00
155,CUST_02631,SESS_8610,2025-09-26 07:51:40.743183,login,checkout,,104,55.64.82.53,Opera/9.96.(X11; Linux x86_64; li-BE) Presto/2.9.169 Version/11.00
156,CUST_04477,SESS_7810,2025-10-25 08:23:22.606553,page_view,checkout,,14,33.101.45.27,Opera/9.93.(X11; Linux i686; hi-IN) Presto/2.9.170 Version/11.00
157,CUST_00211,SESS_2029,2025-08-15 18:21:12.673456,login,product_detail,,79,138.219.237.232,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7232-03-05 15:39:51.440369 Firefox/7.0
158,CUST_03171,SESS_5030,2025-10-09 19:26:14.490619,remove_from_cart,checkout,,61,183.50.100.166,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)
159,CUST_01407,SESS_8221,2025-10-27 21:07:18.629983,product_view,category,,11,136.233.114.237,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/36.0.882.0 Mobile/85H418 Safari/533.2"
160,CUST_03527,SESS_9506,2025-08-30 13:15:04.322736,search,checkout,,9,193.37.122.229,Opera/9.50.(Windows NT 5.1; es-HN) Presto/2.9.161 Version/10.00
161,CUST_00197,SESS_8555,2025-11-11 17:49:23.353897,search,category,PROD_00621,-1,135.107.64.116,Mozilla/5.0 (Windows NT 6.2; ik-CA; rv:1.9.2.20) Gecko/5194-03-21 00:40:34.406952 Firefox/12.0
162,CUST_03645,SESS_7588,2025-08-29 03:47:36.454592,product_view,home,,1,121.180.41.90,Opera/8.91.(X11; Linux i686; id-ID) Presto/2.9.167 Version/11.00
163,CUST_01449,SESS_2571,2025-08-31 20:18:44.551662,add_to_cart,account,,8,93.174.105.175,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.42.2 (KHTML, like Gecko) Version/4.1 Safari/531.42.2"
164,CUST_02326,SESS_5153,2025-10-28 09:38:49.889475,page_view,home,PROD_00227,17,109.134.213.44,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.46.3 (KHTML, like Gecko) Version/5.0 Safari/534.46.3"
165,CUST_04871,SESS_5947,2025-10-05 01:01:52.437042,purchase,checkout,PROD_00795,12,103.73.52.39,Opera/9.45.(X11; Linux x86_64; ka-GE) Presto/2.9.165 Version/12.00
166,CUST_01455,SESS_3813,2025-10-31 18:02:16.108825,page_view,cart,PROD_00751,8,2.238.86.127,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.856.0 Safari/536.2"
167,CUST_00349,SESS_7641,2025-09-05 08:10:20.790689,logout,cart,PROD_00226,7,174.108.126.73,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/38.0.854.0 Safari/534.1"
168,CUST_03778,SESS_7574,2025-10-18 21:55:16.160769,search,cart,PROD_00860,56,122.57.181.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/28.0.885.0 Safari/533.2"
169,CUST_01553,SESS_5831,2025-10-15 01:46:01.958687,remove_from_cart,account,PROD_00443,19,63.43.139.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:5.0; ky-KG) AppleWebKit/533.14.4 (KHTML, like Gecko) Version/4.0 Safari/533.14.4"
170,CUST_04249,SESS_2704,2025-09-16 06:04:32.318037,logout,account,PROD_00755,4,136.120.244.124,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1)
171,CUST_04800,SESS_9652,2025-11-02 23:00:52.298326,login,product_detail,,53,188.77.182.49,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/47.0.897.0 Safari/532.2"
172,CUST_00869,SESS_4313,2025-08-16 01:09:29.391067,logout,product_detail,PROD_00692,23,122.216.230.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/12.7j5585.0 Mobile/65G313 Safari/532.1"
173,CUST_02127,SESS_9360,2025-09-06 23:41:08.389388,add_to_cart,product_detail,,20,109.87.95.215,Opera/9.79.(Windows NT 10.0; km-KH) Presto/2.9.177 Version/12.00
174,CUST_04008,SESS_6137,2025-11-02 22:11:52.186468,logout,account,PROD_00423,16,3.8.222.93,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0)
175,CUST_00632,SESS_3210,2025-09-09 05:13:37.062700,purchase,cart,,47,146.38.148.165,Opera/9.74.(Windows NT 5.2; mhr-RU) Presto/2.9.167 Version/10.00
176,CUST_03888,SESS_2416,2025-10-14 04:22:28.874029,search,home,,11,70.208.66.133,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.6.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.6.2"
177,CUST_00072,SESS_3582,2025-08-21 17:05:07.211162,page_view,home,PROD_00529,38,157.162.123.22,Mozilla/5.0 (Android 2.3.2; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0
178,CUST_04204,SESS_7895,2025-10-21 10:31:07.592649,login,home,,90,70.196.206.81,Mozilla/5.0 (Android 4.4.4; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0
179,,SESS_6625,2025-09-13 22:46:01.434375,search,checkout,,33,114.150.119.49,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; be-BY) AppleWebKit/533.28.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.28.7"
180,CUST_04097,SESS_9470,2025-09-24 21:02:30.118800,add_to_cart,checkout,PROD_00265,27,51.163.233.159,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1)
181,CUST_01192,SESS_1162,2025-09-18 23:24:51.771769,remove_from_cart,product_detail,PROD_00444,5,144.204.129.204,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; xh-ZA) AppleWebKit/534.49.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.49.2"
182,CUST_01237,SESS_2325,2025-08-31 01:10:09.708418,search,category,,28,125.111.238.80,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1 rv:5.0; mi-NZ) AppleWebKit/534.10.4 (KHTML, like Gecko) Version/4.1 Safari/534.10.4"
183,CUST_01516,SESS_9199,2025-10-16 11:35:24.394594,purchase,cart,,19,44.18.35.204,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/36.0.887.0 Safari/531.1"
184,CUST_03313,SESS_6666,2025-09-08 02:12:20.107623,page_view,category,,3,133.46.89.201,Mozilla/5.0 (Windows 98; Win 9x 4.90; cmn-TW; rv:1.9.2.20) Gecko/3166-12-07 16:07:05.528526 Firefox/5.0
185,CUST_00952,SESS_1756,2025-09-09 15:23:20.486896,page_view,cart,PROD_00964,10,2.79.121.145,Opera/9.43.(Windows NT 6.2; byn-ER) Presto/2.9.165 Version/11.00
186,CUST_00282,SESS_7905,2025-10-12 21:16:17.777306,add_to_cart,category,PROD_00138,17,169.212.16.182,Opera/9.61.(Windows NT 6.1; zh-CN) Presto/2.9.189 Version/11.00
187,CUST_01286,SESS_6914,2025-09-13 06:00:34.159741,page_view,checkout,,42,166.198.249.23,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5462-04-06 03:43:09.448212 Firefox/3.8
188,CUST_00213,SESS_9416,2025-11-02 17:59:01.232634,logout,checkout,PROD_00597,30,157.65.93.205,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5426-03-30 21:37:17.921463 Firefox/13.0
189,CUST_03753,SESS_7081,2025-10-20 01:10:10.796916,logout,category,PROD_00097,28,216.119.45.178,Opera/8.91.(Windows NT 5.2; tl-PH) Presto/2.9.172 Version/11.00
190,CUST_01721,SESS_9470,2025-11-02 11:17:51.526794,remove_from_cart,product_detail,,34,190.244.219.195,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/51.0.811.0 Safari/535.1"
191,CUST_00355,SESS_7063,2025-09-06 15:19:48.615165,add_to_cart,cart,PROD_00238,12,153.232.1.71,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1)
192,CUST_01658,SESS_7258,2025-10-20 23:04:36.257636,product_view,home,,69,192.108.251.30,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.2.2 (KHTML, like Gecko) Version/5.0 Safari/535.2.2"
193,CUST_03216,SESS_7197,2025-09-05 08:39:03.309893,purchase,product_detail,,11,206.77.120.235,Mozilla/5.0 (Android 7.1.1; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0
194,CUST_04044,SESS_4704,2025-11-10 01:34:41.032566,product_view,account,,28,174.175.71.97,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/46.0.817.0 Mobile/54Y695 Safari/531.1"
195,CUST_04358,SESS_5117,2025-09-27 17:36:20.611823,purchase,cart,PROD_00821,81,107.106.171.22,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0)
196,CUST_04678,SESS_9228,2025-10-19 08:25:15.011719,search,category,PROD_00791,11,41.111.78.227,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.810.0 Safari/536.2"
197,CUST_01072,SESS_6044,2025-09-10 14:22:10.897995,product_view,checkout,PROD_00358,28,18.21.25.235,Mozilla/5.0 (Windows NT 6.0; zh-TW; rv:1.9.2.20) Gecko/4274-08-15 11:21:29.541473 Firefox/3.8
198,CUST_03076,SESS_2924,2025-11-08 20:30:20.795176,product_view,checkout,PROD_00025,39,179.11.212.31,Opera/8.74.(Windows CE; ne-NP) Presto/2.9.172 Version/10.00
199,CUST_00672,SESS_1562,2025-10-30 09:35:06.857437,purchase,product_detail,,31,65.168.21.208,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.29.1 (KHTML, like Gecko) Version/4.0.1 Safari/534.29.1"
200,CUST_02473,SESS_3114,2025-08-23 10:58:52.156674,purchase,checkout,PROD_00504,31,108.83.11.171,Opera/9.34.(X11; Linux x86_64; is-IS) Presto/2.9.186 Version/11.00
201,CUST_02732,SESS_4283,2025-10-28 19:40:18.073336,add_to_cart,cart,PROD_00537,2,52.122.82.93,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tig-ER) AppleWebKit/532.14.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.14.4"
202,CUST_00841,SESS_3519,2025-10-07 11:37:01.201257,product_view,products,,47,201.46.181.31,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1)
203,CUST_00721,SESS_5568,2025-08-30 07:25:04.396867,login,products,PROD_00326,23,195.243.81.118,Opera/8.41.(Windows NT 4.0; ky-KG) Presto/2.9.172 Version/10.00
204,CUST_02229,SESS_7597,2025-10-05 20:38:48.715082,login,products,PROD_00784,6,42.235.40.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/14.0.891.0 Mobile/81M277 Safari/532.1"
205,CUST_04730,SESS_1017,2025-10-09 01:49:26.506011,purchase,product_detail,,9,203.72.29.167,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.37.3 (KHTML, like Gecko) Version/5.1 Safari/535.37.3"
206,CUST_01594,SESS_7358,2025-10-22 07:26:01.792991,search,checkout,PROD_00484,17,108.185.253.234,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.875.0 Safari/533.0"
207,CUST_01964,SESS_2265,2025-09-23 09:15:31.040864,page_view,home,,1,41.112.6.63,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/26.0.870.0 Safari/531.1"
208,CUST_03409,SESS_1962,2025-10-07 02:04:39.516531,search,checkout,PROD_00314,35,135.52.233.52,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ast-ES) AppleWebKit/531.8.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.8.7"
209,CUST_04665,SESS_4554,2025-10-12 12:16:47.947587,remove_from_cart,account,PROD_00036,-1,65.72.107.5,Mozilla/5.0 (Windows NT 5.2; nhn-MX; rv:1.9.1.20) Gecko/8995-09-11 07:40:12.757690 Firefox/9.0
210,CUST_04932,SESS_1968,2025-11-02 19:16:09.540546,product_view,category,PROD_00092,1,174.216.63.202,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.9.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.9.6"
211,,SESS_5985,2025-08-26 12:51:34.262247,product_view,cart,,28,54.226.135.78,Opera/8.14.(X11; Linux i686; om-ET) Presto/2.9.175 Version/10.00
212,CUST_01477,SESS_5554,2025-11-03 16:45:12.649999,purchase,account,PROD_00315,22,92.165.211.102,Mozilla/5.0 (Windows NT 6.0; mi-NZ; rv:1.9.1.20) Gecko/6881-10-11 19:35:16.786133 Firefox/3.6.20
213,CUST_01680,SESS_1753,2025-10-21 01:19:58.087154,add_to_cart,checkout,PROD_00915,2,208.131.167.127,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.33.6 (KHTML, like Gecko) Version/5.1 Safari/532.33.6"
214,CUST_03442,SESS_2480,2025-09-29 13:52:03.504121,remove_from_cart,account,,15,211.178.230.120,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/23.0.815.0 Safari/532.2"
215,CUST_04955,SESS_7980,2025-08-26 20:10:13.456595,add_to_cart,products,,44,114.230.30.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0 rv:4.0; ru-UA) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/4.0.3 Safari/531.2.7"
216,CUST_03338,SESS_1203,2025-09-15 14:48:57.450751,search,category,PROD_00973,11,193.103.105.195,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.20.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.20.3"
217,CUST_03967,SESS_7112,2025-08-17 14:50:24.680630,login,category,,1,181.216.160.179,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7173-09-07 06:33:40.715881 Firefox/3.8
218,CUST_02696,SESS_2473,2025-08-30 09:14:04.532557,add_to_cart,checkout,PROD_00456,3,53.238.127.149,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1 rv:5.0; de-CH) AppleWebKit/533.37.1 (KHTML, like Gecko) Version/4.0.4 Safari/533.37.1"
219,CUST_04134,SESS_1412,2025-10-02 02:07:15.497421,add_to_cart,checkout,,12,190.121.63.84,Mozilla/5.0 (Windows NT 5.1; niu-NU; rv:1.9.0.20) Gecko/9468-09-28 21:17:27.008789 Firefox/3.8
220,CUST_04819,SESS_7365,2025-09-09 05:04:08.027941,logout,category,,37,101.6.34.94,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1)
221,CUST_01216,SESS_2368,2025-09-11 14:49:50.228641,search,home,,77,116.115.199.124,"Mozilla/5.0 (Windows 98) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/46.0.890.0 Safari/533.1"
222,CUST_02521,SESS_6290,2025-11-06 16:22:49.842686,page_view,home,,53,108.205.199.46,Mozilla/5.0 (Android 5.0.2; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0
223,CUST_03861,SESS_9062,2025-10-03 18:44:34.206511,search,cart,,1,200.41.8.82,Opera/9.59.(X11; Linux i686; lg-UG) Presto/2.9.183 Version/12.00
224,CUST_00615,SESS_7858,2025-08-23 22:27:21.051681,page_view,checkout,PROD_00240,110,181.202.154.63,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:6.0; hne-IN) AppleWebKit/533.1.7 (KHTML, like Gecko) Version/5.0.1 Safari/533.1.7"
225,,SESS_2658,2025-08-28 00:05:14.219882,page_view,account,PROD_00144,51,171.79.92.97,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1)
226,,SESS_1675,2025-08-21 23:16:04.491801,product_view,account,,1,103.159.190.49,"Mozilla/5.0 (Windows 95) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/13.0.898.0 Safari/532.2"
227,CUST_04956,SESS_5754,2025-10-21 21:05:33.867313,add_to_cart,checkout,PROD_00324,44,156.181.228.77,Opera/9.20.(X11; Linux x86_64; gv-GB) Presto/2.9.163 Version/12.00
228,CUST_03499,SESS_9926,2025-10-25 23:44:09.614302,logout,products,,72,75.125.84.21,Opera/8.23.(Windows NT 6.1; ckb-IQ) Presto/2.9.182 Version/12.00
229,CUST_01228,SESS_6074,2025-09-14 21:38:55.024671,add_to_cart,account,,1,48.234.200.12,Opera/8.75.(X11; Linux i686; yi-US) Presto/2.9.177 Version/11.00
230,CUST_04351,SESS_6112,2025-08-31 11:31:45.093493,login,checkout,PROD_00404,50,114.210.143.185,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7402-01-05 00:03:43.683990 Firefox/3.6.2
231,CUST_02947,SESS_9985,2025-08-22 16:49:12.370932,page_view,cart,,25,74.158.156.171,Opera/9.35.(X11; Linux i686; pa-IN) Presto/2.9.182 Version/11.00
232,CUST_00554,SESS_4381,2025-08-19 09:08:45.190438,page_view,home,,68,185.48.150.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; az-AZ) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.37.5"
233,CUST_01119,SESS_5965,2025-11-05 08:26:20.734440,product_view,category,,12,56.56.140.26,Opera/8.33.(Windows NT 10.0; hi-IN) Presto/2.9.183 Version/12.00
234,CUST_03684,SESS_6948,2025-11-05 21:15:01.888659,add_to_cart,category,PROD_00967,-1,56.213.237.72,Mozilla/5.0 (Android 2.2; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0
235,CUST_04830,SESS_4414,2025-09-01 20:34:45.125117,purchase,home,,3,203.224.180.225,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0)
236,CUST_04825,SESS_9643,2025-09-04 09:13:09.178771,remove_from_cart,category,PROD_00761,60,129.180.20.163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:4.0; sa-IN) AppleWebKit/532.21.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.21.2"
237,CUST_00192,SESS_3077,2025-10-17 02:07:12.116669,add_to_cart,category,PROD_00055,63,25.28.32.210,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.8m5398.0 Mobile/35Y281 Safari/531.2"
238,CUST_02343,SESS_5227,2025-09-13 08:41:23.987247,purchase,checkout,,84,116.36.90.63,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/42.0.886.0 Safari/536.0"
239,CUST_01259,SESS_8921,2025-09-01 04:22:53.175976,login,category,,9,169.89.231.250,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2; rv:1.9.6.20) Gecko/7648-11-18 05:15:14.049896 Firefox/3.6.13
240,CUST_04280,SESS_5107,2025-10-15 19:12:54.088759,logout,products,PROD_00998,11,58.57.107.132,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.40.3 (KHTML, like Gecko) Version/5.0.3 Safari/535.40.3"
