product_id,product_name,main_category,subcategory,brand,cost_price,selling_price,profit_margin,weight_kg,dimensions,stock_quantity,supplier,rating,description,is_active
PROD_00107,Decentralized coherent functionalities,Beauty,Hair Care,,474.8,628.96,154.16,-1.0,24x30x31,40,Carlson Group,3.3,"Until bag discover chair me apply degree. Few meeting anything identify.
Generation marriage order remember individual language threat.",True
PROD_00108,Persevering tertiary pricing structure,BEAUTY,Makeup,Sharp and Sons,169.79,452.52,282.73,2.25,28x47x10,43,Collins Ltd,4.9,"Social large newspaper source. Growth home key personal local audience expert.
General method event here. Foot record plan listen total.",True
PROD_00109,Reactive web-enabled conglomeration,Electronics,Tablets,"Cochran, Johnson and Lee",35.31,59.05,23.74,2.52,43x16x7,53,"Padilla, Wilkinson and Pearson",4.9,"If that bill catch difficult. Need raise trouble.
If them ask enjoy capital yeah candidate indicate.
Throughout bad ready early current middle reflect worker. Skin machine tell relate choice enjoy.",True
PROD_00110,Right-sized zero-defect initiative,Electronics,Tablets,Lowe-Turner,256.16,347.88,91.72,0.21,39x11x10,54,Whitney and Sons,4.3,Hit civil source set nothing. Hard pretty dinner shake spend school police. Memory improve four stuff computer. Speak fund loss.,True
PROD_00111,Progressive 24/7 knowledgebase,Beauty,Skincare,Lee-Peters,278.3,566.93,288.63,474.0,45x26x30,46,"Perry, Kennedy and Carey",3.6,If along sell mind whole prove man. Question student forward health. Understand order east arrive six trial.,True
PROD_00112,Networked context-sensitive help-desk,Beauty,Skincare,,280.54,804.31,523.77,2.22,37x22x45,62,Carpenter PLC,4.9,Movie nor nation between. General computer center loss or write above experience.,True
PROD_00113,De-engineered background interface,Sports,Fitness Equipment,Peterson-Mills,182.58,449.6,267.02,3.71,46x47x27,58,"Sullivan, Nelson and Powell",3.1,Position situation government TV. Structure expect church again then rule. Color floor fear already service receive.,True
PROD_00114,Optional human-resource open system,Books,Fiction,Torres Group,472.23,902.53,430.3,2.47,17x9x21,32,Morton-Bush,4.6,"Make reach great billion need total reach. Vote less industry concern. Still visit throw surface.
Eye various five leave. Either civil last author blue should believe. Support born address.",True
PROD_00115,Fundamental coherent open architecture,Home & Kitchen,Kitchen Appliances,Smith-Armstrong,11.56,23.66,12.1,9.31,45x20x44,78,"Decker, Montes and Hall",4.5,Center he hand check war official. Four full door prepare magazine mention. President goal security blood nice increase.,True
PROD_00116,Distributed holistic structure,Home & Kitchen,Furniture,Torres Group,37.29,47.21,9.92,2.95,46x29x37,57,Ortiz-Malone,3.9,Fine foreign lead nothing former you head. Issue memory family range able power. Less hour social item.,True
PROD_00117,Organic hybrid algorithm,Electronics,Tablets,Morgan PLC,366.98,555.06,188.08,8.38,9x28x13,66,Richardson-Bell,3.7,All attention less religious you seven. Sea wife company citizen never what behind parent.,True
PROD_00118,Organized needs-based knowledge user,Books,Fiction,peters and sons,192.61,560.18,367.57,6.04,11x48x34,40,"Davis, Roberts and Olson",3.7,"Hour special because question only. Break relationship kind heavy ready with.
Why whom least no. Animal kid successful message. Magazine nature force fire yard.",True
PROD_00119,Diverse asynchronous data-warehouse,Books,Non-Fiction,Williamson-Lutz,45.41,56.36,10.95,7.12,26x36x48,90,Beasley Inc,3.6,Skill spring wonder get instead herself decade. Lose within purpose entire anyone. Day individual law college big.,True
PROD_00120,Profound non-volatile framework,Beauty,Skincare,"Johnson, Alvarez and Morales",158.1,362.27,204.17,886.0,49x20x27,34,Miller Inc,3.4,Receive certain impact actually stuff network reduce full. Watch network blue wait so serve identify maintain.,True
PROD_00121,Down-sized system-worthy initiative,Electronics,Smartphones,"Arnold, Morales and Martinez",19.23,30.72,11.49,6.11,27x43x9,52,"Simon, Collier and Cruz",,"Home skill act. Though glass leader quality particular leave will.
Information purpose yard success north seem. Six scene day itself voice.",True
PROD_00122,Team-oriented attitude-oriented methodology,Electronics,Laptops,Hernandez-Gutierrez,264.88,757.57,492.69,9.44,40x34x43,64,Villegas-Davis,4.1,"Congress third artist pick successful share. Parent maybe vote along star manage.
School arm discussion price debate. Behind certainly space edge.",True
PROD_00123,Customizable static time-frame,Fashion,Shoes,"Jennings, Bauer and Mccall",84.15,166.81,82.66,6.57,17x34x23,64,Velasquez and Sons,4.4,"Environment court experience even star possible mean.
Campaign wait however democratic remain. Leave shake tree much again suffer collection yourself. Past sister impact.",True
PROD_00124,Devolved asymmetric data-warehouse,Books,Educational,Zhang LLC,27.67,42.73,15.06,4.4,23x5x42,67,Delacruz Group,3.9,"Worker business officer design western thousand owner.
Music most agency over appear soldier air. One election attention management unit voice worker inside.",True
PROD_00125,Profit-focused coherent Graphical User Interface,Books,Educational,,61.32,163.84,102.52,2.93,29x27x14,64,Jackson Ltd,4.3,"Finish teach develop likely. Any price culture do group. Positive forget source industry war.
Remain research three early. Health environment free. Executive agreement city.",True
PROD_00126,Ameliorated directional artificial intelligence,Home & Kitchen,Lighting,Johnson-Shaw,81.0,218.07,137.07,5.33,48x37x49,-50,Miller LLC,3.2,"Identify shake education recent. Bad name me west customer. Chair themselves expect sometimes call machine nation.
Executive international thus professor free treatment my.",True
PROD_00127,Function-based fresh-thinking extranet,Beauty,Makeup,mccarthy plc,245.61,667.99,422.38,1.58,6x45x19,34,Clark LLC,4.7,"Result contain kitchen hundred nature during. Final necessary think cut through not practice.
Art bed light but. Large teach way upon like couple. Wear same never local.",True
PROD_00128,Organized radical budgetary management,Fashion,Shoes,Wilson-Ramsey,340.57,596.79,256.22,3.3,11x15x37,61,Johnson Ltd,3.3,"See language physical various total true Republican. Throw about particular part physical but.
Bit individual economy group establish into. Speech cut model term. Other race sister enjoy.",True
PROD_00129,Decentralized directional challenge,Sports,Fitness Equipment,Schneider-Sims,172.78,394.32,221.54,3.01,40x9x9,45,"Hays, Simpson and Paul",3.8,"Tell remember well look learn.
Public focus trial improve he. Sit beautiful again half.",True
PROD_00130,Multi-lateral well-modulated attitude,Sports,Outdoor Gear,Gonzales-Thomas,47.38,116.26,68.88,1.23,43x13x27,63,Thompson Group,3.4,When it include around system over. Art hold hospital couple everybody. Assume account despite standard.,False
PROD_00131,Configurable full-range orchestration,Home & Kitchen,Furniture,Bennett-James,29.82,64.19,34.37,484.0,36x14x16,49,Clayton PLC,3.3,"More good court must start. Conference high enough prevent.
Tree network nothing school enough. Involve friend range media board fill.",True
PROD_00132,Virtual discrete system engine,Sports,Fitness Equipment,,157.82,258.52,100.7,7.44,44x34x26,54,Wang Ltd,3.9,"Must other garden international four moment think enter.
Stay foot begin animal girl range. Movie may media east resource effect right none.",True
PROD_00133,Front-line zero tolerance adapter,Sports,Fitness Equipment,Smith and Sons,109.28,178.29,69.01,4.97,8x46x12,40,"Moran, Cook and Mcbride",4.9,"Face those forward challenge food certainly interview citizen. Response ask less floor TV say young. Issue grow realize yeah interest.
Officer look one standard idea get. Participant attack chair.",True
PROD_00134,Organized directional functionalities,Fashion,Shoes,Nguyen-Fisher,471.48,1224.09,752.61,4.1,24x27x44,17,Levine Ltd,3.9,"Certainly friend box manage. Operation class position. Know white fight five more value.
By whose manage culture politics thousand. Development deal control again move increase store.",True
PROD_00135,Universal 24/7 customer loyalty,Electronics,Headphones,"Guzman, Taylor and Davis",211.75,619.68,407.93,5.43,35x35x13,121,Santiago Inc,3.2,"Would treat yourself buy human north wall. Manager production add without.
Along feeling along. Itself goal we son. Rock later simple third campaign event business affect.",True
PROD_00136,Programmable optimal matrices,Fashion,Watches,Perez-Rodriguez,147.02,293.19,146.17,5.28,17x22x15,76,Bailey-Brown,3.2,Among return board soldier force. Four speak but off color Democrat key common. War add teacher political goal build.,True
PROD_00137,Universal executive hub,Fashion,Watches,Page Group,124.52,230.27,105.75,4.24,42x48x27,84,"Snow, Burnett and Carter",4.1,"Since long despite second lawyer.
Process western others debate attack itself important agent. Next company adult choice thus. Across property my less.",True
PROD_00138,Compatible 24/7 initiative,Sports,Fitness Equipment,"Baxter, Duncan and Martinez",206.09,248.24,42.15,8.58,48x23x14,82,Shelton PLC,3.0,"Station like so. Board company memory.
Lose field right affect run good strategy. Size financial maybe game whole rock build. Letter else player consider truth security for.",True
PROD_00139,Configurable asynchronous strategy,Beauty,Fragrances,,181.83,322.45,140.62,2.8,42x39x37,39,Cooper Group,4.2,"Wall do those really apply.
From tax various necessary person. Government how activity various age each leg. Just unit describe last.",True
PROD_00140,Digitized background ability,Fashion,Clothing,"Livingston, Ramirez and Jones",172.76,430.47,257.71,9.46,21x33x7,73,Klein-Schroeder,4.0,Personal kitchen run one chance among. Enjoy they high reason interview hear leg. Without herself instead claim notice.,True
PROD_00141,Future-proofed homogeneous contingency,Beauty,Makeup,Hamilton Ltd,237.08,384.02,146.94,9.95,46x5x25,21,Johnson-Welch,4.5,"Ask win director listen. Drop audience line gas.
Executive commercial husband side kind. Teach office one various travel writer.",True
PROD_00142,Secured holistic analyzer,BOOKS,Fiction,Perry Ltd,76.21,123.86,47.65,6.87,22x16x46,0,Macdonald PLC,3.1,"Sport move other recently. Word model author wear team whole. Including sport final.
Soldier news nearly positive. Young interesting Mrs ahead.",False
PROD_00143,Pre-emptive 6thgeneration moderator,Books,Children Books,,373.24,626.29,253.05,6.88,48x22x15,71,Carr Group,4.0,"Alone easy employee outside.
East reveal analysis section. Room but Republican around speech deal also.
Too may possible hold attack cultural exist. Direction senior see system.",True
PROD_00144,Seamless background analyzer,Sports,Outdoor Gear,Newman Group,197.97,451.43,253.46,6.48,16x42x8,52,Hardy Inc,4.9,"Management recognize for what identify final. May environment half but city kind.
Parent likely house analysis it first green community. Box standard daughter other.",True
PROD_00145,Decentralized fresh-thinking data-warehouse,Fashion,Clothing,Jordan Inc,42.22,126.22,84.0,3.85,44x27x46,84,"Adams, Mcgee and Rowe",4.3,"Sea produce speak which choose. Feeling month she goal.
Center with pattern within exactly admit. Bill play fast defense huge may.",True
PROD_00146,Business-focused impactful throughput,Sports,Fitness Equipment,Brooks Inc,344.65,719.66,375.01,4.77,39x38x6,105,Cox-Robinson,4.3,"Away view executive table usually middle either assume.
Woman card what dog but ok home.
Receive entire use enjoy situation. Tonight somebody care daughter film seat.",True
PROD_00147,Horizontal 24hour concept,Books,Fiction,Wilson Inc,328.76,880.58,551.82,5.46,28x16x5,71,"Brown, Hicks and Wilson",3.6,Reach gun allow add. Save item set represent. Energy here more fill technology message. Want building world look key however consider assume.,True
PROD_00148,Progressive motivating function,Sports,Fitness Equipment,Horn-White,318.19,784.41,466.22,7.8,36x46x10,13,Davidson-Lawrence,3.4,"Employee yard section save or television toward. Develop indeed traditional may. My hundred move return bill end my.
Fight ago walk carry. Discussion its return service.
Front who medical military.",True
PROD_00149,Monitored analyzing Internet solution,Beauty,Fragrances,Williams-Middleton,276.32,712.95,436.63,9.97,24x5x26,53,Campbell-Powell,4.1,The character medical daughter team series surface. System trial spend know set. Hair north ready hand officer behavior.,True
PROD_00150,Ergonomic client-server task-force,Sports,Fitness Equipment,"Lynch, Norman and Thomas",306.62,713.43,406.81,5.04,26x27x22,54,"Flowers, Burns and Torres",,Republican no leave office cover. Book different defense. Week continue throughout person generation charge. Ten indicate enjoy national development old say cup.,True
PROD_00151,Compatible actuating time-frame,Books,Children Books,"Richardson, Howard and Green",399.72,566.42,166.7,8.46,10x5x16,15,"Lambert, Horn and Nelson",3.4,"Interesting party newspaper pay how side spend. Stuff talk human such reason.
Hold such save pass. Police how want beautiful.",True
PROD_00152,Advanced non-volatile algorithm,Home & Kitchen,Lighting,Joseph Inc,160.52,242.2,81.68,7.95,25x34x19,46,"Miller, Atkinson and Schroeder",4.5,"Almost theory half she place of. News growth answer a maybe.
Tax save college friend art budget. Cold thousand quickly result great.",True
